dataset;embs_from_model;task;norm;classifier_config;feature_selection_config;featuresSelected;avg_accuracy_train;weighted_f1_train;micro_f1_train;macro_f1_train;precision_SC_train;recall_SC_train;avg_accuracy_dev;weighted_f1_dev;micro_f1_dev;macro_f1_dev;precision_SC_dev;recall_SC_dev;avg_accuracy_test;weighted_f1_test;micro_f1_test;macro_f1_test;precision_SC_test;recall_SC_test;k_features
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:10;[['emb55', 'emb93', 'emb193', 'emb253', 'emb255', 'emb338', 'emb384', 'emb390', 'emb492', 'emb533']];99.88;99.88;99.88;99.66;99.96;99.4;16.47;11.67;16.47;4.61;4.57;6.23;9.86;8.31;9.86;4.07;8.26;5.01;10.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:50;[['emb22', 'emb55', 'emb57', 'emb60', 'emb65', 'emb77', 'emb93', 'emb104', 'emb107', 'emb130', 'emb139', 'emb146', 'emb153', 'emb168', 'emb179', 'emb193', 'emb214', 'emb253', 'emb255', 'emb263', 'emb268', 'emb270', 'emb281', 'emb298', 'emb316', 'emb329', 'emb338', 'emb384', 'emb390', 'emb392', 'emb417', 'emb437', 'emb441', 'emb459', 'emb461', 'emb490', 'emb492', 'emb496', 'emb497', 'emb498', 'emb513', 'emb525', 'emb533', 'emb603', 'emb631', 'emb656', 'emb692', 'emb719', 'emb748', 'emb766']];99.96;99.96;99.96;99.97;99.99;99.95;18.62;12.83;18.62;5.07;5.31;6.81;11.09;9.05;11.09;3.75;4.76;5.67;50.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:100;[['emb13', 'emb21', 'emb22', 'emb43', 'emb46', 'emb55', 'emb57', 'emb60', 'emb65', 'emb77', 'emb81', 'emb85', 'emb87', 'emb93', 'emb95', 'emb104', 'emb107', 'emb109', 'emb112', 'emb129', 'emb130', 'emb138', 'emb139', 'emb146', 'emb153', 'emb167', 'emb168', 'emb176', 'emb179', 'emb192', 'emb193', 'emb201', 'emb207', 'emb214', 'emb245', 'emb253', 'emb255', 'emb263', 'emb268', 'emb270', 'emb276', 'emb281', 'emb285', 'emb298', 'emb301', 'emb314', 'emb315', 'emb316', 'emb329', 'emb338', 'emb347', 'emb351', 'emb384', 'emb387', 'emb390', 'emb392', 'emb407', 'emb417', 'emb420', 'emb437', 'emb438', 'emb441', 'emb458', 'emb459', 'emb461', 'emb471', 'emb487', 'emb489', 'emb490', 'emb492', 'emb496', 'emb497', 'emb498', 'emb499', 'emb513', 'emb525', 'emb533', 'emb561', 'emb586', 'emb588', 'emb603', 'emb613', 'emb631', 'emb638', 'emb639', 'emb651', 'emb656', 'emb667', 'emb692', 'emb695', 'emb708', 'emb719', 'emb735', 'emb740', 'emb744', 'emb748', 'emb750', 'emb762', 'emb763', 'emb766']];99.92;99.92;99.92;99.94;99.93;99.95;18.62;13.0;18.62;5.96;6.27;7.76;10.88;8.31;10.88;3.29;3.29;5.47;100.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:200;[['emb2', 'emb3', 'emb13', 'emb21', 'emb22', 'emb26', 'emb29', 'emb31', 'emb33', 'emb36', 'emb41', 'emb43', 'emb45', 'emb46', 'emb48', 'emb55', 'emb57', 'emb58', 'emb59', 'emb60', 'emb65', 'emb69', 'emb70', 'emb71', 'emb73', 'emb75', 'emb77', 'emb81', 'emb84', 'emb85', 'emb87', 'emb93', 'emb95', 'emb98', 'emb100', 'emb104', 'emb106', 'emb107', 'emb109', 'emb112', 'emb116', 'emb129', 'emb130', 'emb138', 'emb139', 'emb146', 'emb148', 'emb149', 'emb150', 'emb153', 'emb159', 'emb161', 'emb167', 'emb168', 'emb174', 'emb176', 'emb179', 'emb188', 'emb189', 'emb192', 'emb193', 'emb201', 'emb204', 'emb207', 'emb214', 'emb216', 'emb221', 'emb229', 'emb230', 'emb240', 'emb241', 'emb245', 'emb253', 'emb255', 'emb263', 'emb267', 'emb268', 'emb270', 'emb276', 'emb277', 'emb281', 'emb285', 'emb297', 'emb298', 'emb301', 'emb311', 'emb313', 'emb314', 'emb315', 'emb316', 'emb329', 'emb338', 'emb341', 'emb344', 'emb347', 'emb351', 'emb355', 'emb365', 'emb376', 'emb384', 'emb387', 'emb389', 'emb390', 'emb392', 'emb394', 'emb397', 'emb400', 'emb402', 'emb407', 'emb415', 'emb416', 'emb417', 'emb419', 'emb420', 'emb423', 'emb424', 'emb435', 'emb437', 'emb438', 'emb439', 'emb441', 'emb443', 'emb446', 'emb449', 'emb455', 'emb458', 'emb459', 'emb461', 'emb462', 'emb464', 'emb467', 'emb471', 'emb472', 'emb481', 'emb485', 'emb487', 'emb489', 'emb490', 'emb492', 'emb496', 'emb497', 'emb498', 'emb499', 'emb511', 'emb513', 'emb516', 'emb525', 'emb526', 'emb533', 'emb537', 'emb550', 'emb553', 'emb558', 'emb561', 'emb563', 'emb569', 'emb586', 'emb588', 'emb600', 'emb603', 'emb605', 'emb610', 'emb613', 'emb624', 'emb625', 'emb631', 'emb633', 'emb634', 'emb638', 'emb639', 'emb643', 'emb647', 'emb651', 'emb656', 'emb664', 'emb666', 'emb667', 'emb670', 'emb672', 'emb673', 'emb681', 'emb692', 'emb695', 'emb699', 'emb701', 'emb703', 'emb708', 'emb714', 'emb719', 'emb728', 'emb735', 'emb740', 'emb744', 'emb745', 'emb748', 'emb749', 'emb750', 'emb762', 'emb763', 'emb766']];99.92;99.92;99.92;99.94;99.97;99.91;17.9;13.09;17.9;4.79;4.83;6.54;11.7;9.18;11.7;3.53;3.94;5.67;200.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:300;[['emb2', 'emb3', 'emb13', 'emb15', 'emb19', 'emb21', 'emb22', 'emb24', 'emb26', 'emb28', 'emb29', 'emb31', 'emb33', 'emb36', 'emb37', 'emb41', 'emb43', 'emb45', 'emb46', 'emb48', 'emb52', 'emb53', 'emb55', 'emb57', 'emb58', 'emb59', 'emb60', 'emb65', 'emb69', 'emb70', 'emb71', 'emb73', 'emb75', 'emb77', 'emb81', 'emb84', 'emb85', 'emb87', 'emb88', 'emb93', 'emb95', 'emb96', 'emb98', 'emb100', 'emb104', 'emb106', 'emb107', 'emb109', 'emb110', 'emb112', 'emb116', 'emb125', 'emb129', 'emb130', 'emb134', 'emb138', 'emb139', 'emb144', 'emb146', 'emb148', 'emb149', 'emb150', 'emb153', 'emb159', 'emb161', 'emb167', 'emb168', 'emb171', 'emb174', 'emb176', 'emb177', 'emb179', 'emb181', 'emb185', 'emb186', 'emb187', 'emb188', 'emb189', 'emb192', 'emb193', 'emb199', 'emb201', 'emb204', 'emb205', 'emb206', 'emb207', 'emb212', 'emb214', 'emb216', 'emb221', 'emb227', 'emb229', 'emb230', 'emb232', 'emb240', 'emb241', 'emb245', 'emb246', 'emb253', 'emb254', 'emb255', 'emb257', 'emb261', 'emb262', 'emb263', 'emb264', 'emb267', 'emb268', 'emb269', 'emb270', 'emb276', 'emb277', 'emb281', 'emb285', 'emb286', 'emb295', 'emb297', 'emb298', 'emb299', 'emb300', 'emb301', 'emb306', 'emb307', 'emb308', 'emb311', 'emb313', 'emb314', 'emb315', 'emb316', 'emb320', 'emb321', 'emb323', 'emb324', 'emb329', 'emb332', 'emb336', 'emb338', 'emb341', 'emb343', 'emb344', 'emb347', 'emb350', 'emb351', 'emb352', 'emb355', 'emb361', 'emb362', 'emb365', 'emb370', 'emb375', 'emb376', 'emb384', 'emb385', 'emb386', 'emb387', 'emb388', 'emb389', 'emb390', 'emb391', 'emb392', 'emb394', 'emb397', 'emb400', 'emb402', 'emb407', 'emb410', 'emb414', 'emb415', 'emb416', 'emb417', 'emb419', 'emb420', 'emb422', 'emb423', 'emb424', 'emb435', 'emb437', 'emb438', 'emb439', 'emb441', 'emb442', 'emb443', 'emb445', 'emb446', 'emb447', 'emb448', 'emb449', 'emb455', 'emb456', 'emb457', 'emb458', 'emb459', 'emb461', 'emb462', 'emb463', 'emb464', 'emb467', 'emb471', 'emb472', 'emb481', 'emb485', 'emb487', 'emb489', 'emb490', 'emb492', 'emb496', 'emb497', 'emb498', 'emb499', 'emb505', 'emb510', 'emb511', 'emb513', 'emb516', 'emb523', 'emb525', 'emb526', 'emb533', 'emb537', 'emb539', 'emb544', 'emb545', 'emb550', 'emb553', 'emb558', 'emb559', 'emb560', 'emb561', 'emb563', 'emb567', 'emb569', 'emb570', 'emb578', 'emb586', 'emb588', 'emb600', 'emb601', 'emb602', 'emb603', 'emb605', 'emb607', 'emb610', 'emb611', 'emb613', 'emb618', 'emb624', 'emb625', 'emb627', 'emb631', 'emb633', 'emb634', 'emb638', 'emb639', 'emb643', 'emb644', 'emb645', 'emb646', 'emb647', 'emb651', 'emb652', 'emb656', 'emb663', 'emb664', 'emb666', 'emb667', 'emb670', 'emb672', 'emb673', 'emb678', 'emb679', 'emb681', 'emb692', 'emb695', 'emb697', 'emb699', 'emb701', 'emb702', 'emb703', 'emb706', 'emb708', 'emb714', 'emb719', 'emb722', 'emb728', 'emb731', 'emb734', 'emb735', 'emb740', 'emb744', 'emb745', 'emb747', 'emb748', 'emb749', 'emb750', 'emb751', 'emb762', 'emb763', 'emb764', 'emb765', 'emb766']];99.96;99.96;99.96;99.97;99.99;99.95;18.14;13.37;18.14;6.43;9.29;7.23;11.5;9.22;11.5;3.36;3.91;5.26;300.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:400;[['emb1', 'emb2', 'emb3', 'emb4', 'emb7', 'emb13', 'emb15', 'emb16', 'emb19', 'emb21', 'emb22', 'emb24', 'emb26', 'emb27', 'emb28', 'emb29', 'emb31', 'emb33', 'emb36', 'emb37', 'emb38', 'emb41', 'emb43', 'emb45', 'emb46', 'emb48', 'emb51', 'emb52', 'emb53', 'emb55', 'emb57', 'emb58', 'emb59', 'emb60', 'emb61', 'emb65', 'emb68', 'emb69', 'emb70', 'emb71', 'emb73', 'emb74', 'emb75', 'emb77', 'emb78', 'emb81', 'emb82', 'emb84', 'emb85', 'emb87', 'emb88', 'emb90', 'emb93', 'emb95', 'emb96', 'emb98', 'emb100', 'emb104', 'emb106', 'emb107', 'emb108', 'emb109', 'emb110', 'emb111', 'emb112', 'emb113', 'emb114', 'emb116', 'emb117', 'emb125', 'emb129', 'emb130', 'emb133', 'emb134', 'emb137', 'emb138', 'emb139', 'emb141', 'emb142', 'emb144', 'emb146', 'emb148', 'emb149', 'emb150', 'emb153', 'emb156', 'emb159', 'emb161', 'emb163', 'emb167', 'emb168', 'emb169', 'emb170', 'emb171', 'emb174', 'emb176', 'emb177', 'emb179', 'emb181', 'emb182', 'emb185', 'emb186', 'emb187', 'emb188', 'emb189', 'emb192', 'emb193', 'emb197', 'emb198', 'emb199', 'emb201', 'emb204', 'emb205', 'emb206', 'emb207', 'emb212', 'emb213', 'emb214', 'emb215', 'emb216', 'emb221', 'emb227', 'emb229', 'emb230', 'emb232', 'emb233', 'emb238', 'emb240', 'emb241', 'emb245', 'emb246', 'emb248', 'emb250', 'emb253', 'emb254', 'emb255', 'emb257', 'emb258', 'emb261', 'emb262', 'emb263', 'emb264', 'emb267', 'emb268', 'emb269', 'emb270', 'emb273', 'emb275', 'emb276', 'emb277', 'emb278', 'emb281', 'emb285', 'emb286', 'emb293', 'emb295', 'emb297', 'emb298', 'emb299', 'emb300', 'emb301', 'emb302', 'emb306', 'emb307', 'emb308', 'emb309', 'emb310', 'emb311', 'emb312', 'emb313', 'emb314', 'emb315', 'emb316', 'emb319', 'emb320', 'emb321', 'emb323', 'emb324', 'emb329', 'emb332', 'emb333', 'emb336', 'emb338', 'emb341', 'emb342', 'emb343', 'emb344', 'emb347', 'emb350', 'emb351', 'emb352', 'emb355', 'emb356', 'emb361', 'emb362', 'emb365', 'emb370', 'emb373', 'emb375', 'emb376', 'emb377', 'emb378', 'emb384', 'emb385', 'emb386', 'emb387', 'emb388', 'emb389', 'emb390', 'emb391', 'emb392', 'emb394', 'emb397', 'emb400', 'emb402', 'emb403', 'emb407', 'emb410', 'emb414', 'emb415', 'emb416', 'emb417', 'emb419', 'emb420', 'emb422', 'emb423', 'emb424', 'emb428', 'emb429', 'emb433', 'emb435', 'emb437', 'emb438', 'emb439', 'emb440', 'emb441', 'emb442', 'emb443', 'emb445', 'emb446', 'emb447', 'emb448', 'emb449', 'emb450', 'emb451', 'emb452', 'emb453', 'emb455', 'emb456', 'emb457', 'emb458', 'emb459', 'emb461', 'emb462', 'emb463', 'emb464', 'emb467', 'emb471', 'emb472', 'emb473', 'emb481', 'emb483', 'emb485', 'emb487', 'emb488', 'emb489', 'emb490', 'emb492', 'emb493', 'emb496', 'emb497', 'emb498', 'emb499', 'emb500', 'emb501', 'emb503', 'emb505', 'emb506', 'emb510', 'emb511', 'emb513', 'emb515', 'emb516', 'emb523', 'emb525', 'emb526', 'emb528', 'emb531', 'emb533', 'emb537', 'emb539', 'emb543', 'emb544', 'emb545', 'emb547', 'emb550', 'emb552', 'emb553', 'emb554', 'emb556', 'emb558', 'emb559', 'emb560', 'emb561', 'emb563', 'emb565', 'emb567', 'emb569', 'emb570', 'emb578', 'emb585', 'emb586', 'emb588', 'emb593', 'emb596', 'emb597', 'emb600', 'emb601', 'emb602', 'emb603', 'emb605', 'emb607', 'emb610', 'emb611', 'emb613', 'emb617', 'emb618', 'emb624', 'emb625', 'emb627', 'emb629', 'emb631', 'emb633', 'emb634', 'emb638', 'emb639', 'emb642', 'emb643', 'emb644', 'emb645', 'emb646', 'emb647', 'emb651', 'emb652', 'emb656', 'emb662', 'emb663', 'emb664', 'emb666', 'emb667', 'emb670', 'emb672', 'emb673', 'emb678', 'emb679', 'emb680', 'emb681', 'emb684', 'emb691', 'emb692', 'emb695', 'emb697', 'emb699', 'emb701', 'emb702', 'emb703', 'emb705', 'emb706', 'emb708', 'emb709', 'emb712', 'emb714', 'emb717', 'emb719', 'emb722', 'emb727', 'emb728', 'emb729', 'emb731', 'emb732', 'emb734', 'emb735', 'emb737', 'emb738', 'emb740', 'emb744', 'emb745', 'emb747', 'emb748', 'emb749', 'emb750', 'emb751', 'emb753', 'emb754', 'emb756', 'emb762', 'emb763', 'emb764', 'emb765', 'emb766']];99.92;99.92;99.92;99.94;99.97;99.91;15.75;11.52;15.75;4.03;4.83;5.42;12.11;10.89;12.11;4.77;9.85;5.73;400.0
counseilChat;word2Vec;_all_TopicClassification.csv;2;RANDOM FOREST-n_estimators:30;ANOVA-F...k:500;[['emb1', 'emb2', 'emb3', 'emb4', 'emb7', 'emb13', 'emb14', 'emb15', 'emb16', 'emb18', 'emb19', 'emb21', 'emb22', 'emb24', 'emb25', 'emb26', 'emb27', 'emb28', 'emb29', 'emb31', 'emb33', 'emb36', 'emb37', 'emb38', 'emb39', 'emb41', 'emb43', 'emb45', 'emb46', 'emb48', 'emb51', 'emb52', 'emb53', 'emb54', 'emb55', 'emb57', 'emb58', 'emb59', 'emb60', 'emb61', 'emb64', 'emb65', 'emb66', 'emb68', 'emb69', 'emb70', 'emb71', 'emb73', 'emb74', 'emb75', 'emb77', 'emb78', 'emb81', 'emb82', 'emb84', 'emb85', 'emb87', 'emb88', 'emb89', 'emb90', 'emb91', 'emb93', 'emb95', 'emb96', 'emb98', 'emb100', 'emb101', 'emb104', 'emb106', 'emb107', 'emb108', 'emb109', 'emb110', 'emb111', 'emb112', 'emb113', 'emb114', 'emb115', 'emb116', 'emb117', 'emb118', 'emb125', 'emb128', 'emb129', 'emb130', 'emb131', 'emb133', 'emb134', 'emb135', 'emb137', 'emb138', 'emb139', 'emb141', 'emb142', 'emb143', 'emb144', 'emb145', 'emb146', 'emb148', 'emb149', 'emb150', 'emb153', 'emb156', 'emb158', 'emb159', 'emb160', 'emb161', 'emb163', 'emb167', 'emb168', 'emb169', 'emb170', 'emb171', 'emb174', 'emb175', 'emb176', 'emb177', 'emb179', 'emb181', 'emb182', 'emb183', 'emb185', 'emb186', 'emb187', 'emb188', 'emb189', 'emb192', 'emb193', 'emb197', 'emb198', 'emb199', 'emb201', 'emb204', 'emb205', 'emb206', 'emb207', 'emb208', 'emb211', 'emb212', 'emb213', 'emb214', 'emb215', 'emb216', 'emb221', 'emb224', 'emb227', 'emb228', 'emb229', 'emb230', 'emb232', 'emb233', 'emb234', 'emb236', 'emb238', 'emb240', 'emb241', 'emb244', 'emb245', 'emb246', 'emb248', 'emb250', 'emb253', 'emb254', 'emb255', 'emb257', 'emb258', 'emb260', 'emb261', 'emb262', 'emb263', 'emb264', 'emb267', 'emb268', 'emb269', 'emb270', 'emb273', 'emb274', 'emb275', 'emb276', 'emb277', 'emb278', 'emb279', 'emb281', 'emb285', 'emb286', 'emb291', 'emb293', 'emb295', 'emb296', 'emb297', 'emb298', 'emb299', 'emb300', 'emb301', 'emb302', 'emb304', 'emb306', 'emb307', 'emb308', 'emb309', 'emb310', 'emb311', 'emb312', 'emb313', 'emb314', 'emb315', 'emb316', 'emb318', 'emb319', 'emb320', 'emb321', 'emb322', 'emb323', 'emb324', 'emb329', 'emb332', 'emb333', 'emb336', 'emb338', 'emb339', 'emb340', 'emb341', 'emb342', 'emb343', 'emb344', 'emb345', 'emb347', 'emb348', 'emb350', 'emb351', 'emb352', 'emb353', 'emb355', 'emb356', 'emb359', 'emb360', 'emb361', 'emb362', 'emb365', 'emb369', 'emb370', 'emb373', 'emb374', 'emb375', 'emb376', 'emb377', 'emb378', 'emb380', 'emb382', 'emb384', 'emb385', 'emb386', 'emb387', 'emb388', 'emb389', 'emb390', 'emb391', 'emb392', 'emb394', 'emb395', 'emb397', 'emb400', 'emb402', 'emb403', 'emb407', 'emb410', 'emb414', 'emb415', 'emb416', 'emb417', 'emb418', 'emb419', 'emb420', 'emb422', 'emb423', 'emb424', 'emb425', 'emb428', 'emb429', 'emb432', 'emb433', 'emb434', 'emb435', 'emb437', 'emb438', 'emb439', 'emb440', 'emb441', 'emb442', 'emb443', 'emb444', 'emb445', 'emb446', 'emb447', 'emb448', 'emb449', 'emb450', 'emb451', 'emb452', 'emb453', 'emb455', 'emb456', 'emb457', 'emb458', 'emb459', 'emb460', 'emb461', 'emb462', 'emb463', 'emb464', 'emb466', 'emb467', 'emb470', 'emb471', 'emb472', 'emb473', 'emb475', 'emb476', 'emb479', 'emb481', 'emb482', 'emb483', 'emb484', 'emb485', 'emb486', 'emb487', 'emb488', 'emb489', 'emb490', 'emb492', 'emb493', 'emb496', 'emb497', 'emb498', 'emb499', 'emb500', 'emb501', 'emb503', 'emb505', 'emb506', 'emb507', 'emb508', 'emb510', 'emb511', 'emb513', 'emb515', 'emb516', 'emb517', 'emb520', 'emb521', 'emb523', 'emb525', 'emb526', 'emb528', 'emb530', 'emb531', 'emb532', 'emb533', 'emb535', 'emb537', 'emb539', 'emb540', 'emb543', 'emb544', 'emb545', 'emb546', 'emb547', 'emb550', 'emb552', 'emb553', 'emb554', 'emb556', 'emb557', 'emb558', 'emb559', 'emb560', 'emb561', 'emb563', 'emb565', 'emb566', 'emb567', 'emb569', 'emb570', 'emb572', 'emb575', 'emb578', 'emb582', 'emb584', 'emb585', 'emb586', 'emb588', 'emb589', 'emb591', 'emb593', 'emb595', 'emb596', 'emb597', 'emb599', 'emb600', 'emb601', 'emb602', 'emb603', 'emb605', 'emb606', 'emb607', 'emb609', 'emb610', 'emb611', 'emb613', 'emb617', 'emb618', 'emb619', 'emb624', 'emb625', 'emb627', 'emb629', 'emb631', 'emb633', 'emb634', 'emb638', 'emb639', 'emb640', 'emb642', 'emb643', 'emb644', 'emb645', 'emb646', 'emb647', 'emb651', 'emb652', 'emb656', 'emb662', 'emb663', 'emb664', 'emb666', 'emb667', 'emb670', 'emb672', 'emb673', 'emb674', 'emb678', 'emb679', 'emb680', 'emb681', 'emb683', 'emb684', 'emb687', 'emb691', 'emb692', 'emb693', 'emb695', 'emb697', 'emb699', 'emb701', 'emb702', 'emb703', 'emb705', 'emb706', 'emb708', 'emb709', 'emb710', 'emb711', 'emb712', 'emb714', 'emb717', 'emb718', 'emb719', 'emb722', 'emb727', 'emb728', 'emb729', 'emb730', 'emb731', 'emb732', 'emb733', 'emb734', 'emb735', 'emb736', 'emb737', 'emb738', 'emb739', 'emb740', 'emb744', 'emb745', 'emb746', 'emb747', 'emb748', 'emb749', 'emb750', 'emb751', 'emb753', 'emb754', 'emb756', 'emb758', 'emb761', 'emb762', 'emb763', 'emb764', 'emb765', 'emb766']];99.96;99.96;99.96;99.97;99.95;99.99;18.85;13.41;18.85;5.99;11.33;7.59;12.53;10.72;12.53;4.36;5.02;5.72;500.0
