;F-stat;p_values
0;1.9954969250359045;0.0017148422223861918
1;5.2188184709625345;8.131536265474163e-17
2;7.7019317077799245;1.753563560337126e-28
3;8.474969801019535;3.515636302327096e-32
4;5.122099712776061;2.2538130315083794e-16
5;2.646872692832716;8.565633905101977e-06
6;2.846651395289883;1.4597182373021883e-06
7;5.017297665579683;6.778924961086433e-16
8;2.641140485240965;9.00424434044478e-06
9;1.8752107696755607;0.004116157357893593
10;4.009087443619383;2.146496677520613e-11
11;4.00385459147141;2.2620825846074497e-11
12;1.7786502223189178;0.008068534163853421
13;9.946993445771724;2.987093568109852e-39
14;4.601231953784426;5.158727272363424e-14
15;6.326196512143894;5.815069089972416e-22
16;5.0102754335480615;7.297050140472673e-16
17;3.2286439557070024;4.3191655849496575e-08
18;4.22022081183469;2.552221813759035e-12
19;5.667863603967287;6.902112319214773e-19
20;2.5167215349715795;2.62888430943982e-05
21;11.535468400894736;6.909801400475007e-47
22;15.026250435573877;1.4868995565139839e-63
23;2.314242312749127;0.00014218727059696514
24;6.05671667712528;1.0659225120209958e-20
25;4.627535273013433;3.930919101119236e-14
26;7.084626164625329;1.5208034119904757e-25
27;5.293256456918411;3.703020283084646e-17
28;5.561873352311829;2.1379635431889114e-18
29;6.916685831222417;9.513283752711578e-25
30;3.412900189814286;7.491816796442099e-09
31;6.993508789826949;4.114099508890578e-25
32;1.92330107929527;0.0029141584613096285
33;6.728583016882978;7.384422767472365e-24
34;2.7113040510252215;4.87019354559212e-06
35;1.9678182633974068;0.0021048469137300544
36;6.642374069517852;1.8857739591968513e-23
37;5.747330840069558;2.9515040704321757e-19
38;5.3768023690243885;1.5285640423047556e-17
39;4.265914303601896;1.6045842679861183e-12
40;1.1375493681501034;0.2845116244217823
41;7.141618931918984;8.156828561772165e-26
42;3.166144873235018;7.767145270903809e-08
43;10.441972272109687;1.244086539894129e-41
44;2.8656039248652005;1.2307164400855913e-06
45;6.897917717679829;1.1674040735345905e-24
46;10.306114504255428;5.600020945827037e-41
47;3.6883135902988298;5.174384856839857e-10
48;7.532677314726628;1.1248148044252163e-27
49;1.1767307540715028;0.2422558955907521
50;1.4311138596522848;0.06976565673893653
51;5.12322905602096;2.227181903182636e-16
52;5.9184814340884175;4.712817196876949e-20
53;6.057034788536078;1.062277752193765e-20
54;4.11391703668327;7.480474790879615e-12
55;21.055662391744995;1.1909245192939648e-91
56;3.881137720722406;7.701426375949724e-11
57;13.653088772072815;5.032587923890412e-57
58;6.7229710729672965;7.849399595753598e-24
59;7.365638247458177;7.023888620278248e-27
60;14.800433120411551;1.7507159151876266e-62
61;5.249016890975361;5.911155698858772e-17
62;3.7726856054730864;2.2555211690921164e-10
63;2.675346691598304;6.679066689030198e-06
64;4.509215216175357;1.331910276763204e-13
65;13.387622828094537;9.302459090187786e-56
66;4.3004917170802965;1.1285613715069835e-12
67;3.071171340907128;1.880171471389061e-07
68;5.093284283571304;3.0519030352319655e-16
69;8.365297313624112;1.1791659631854135e-31
70;6.980773709937135;4.727668773665771e-25
71;8.2070183052622;6.754514698589663e-31
72;2.6685806271517762;7.086572198503548e-06
73;7.389578158900383;5.403048461098932e-27
74;5.051546916550991;4.732041827723191e-16
75;8.19953449506071;7.335335715205726e-31
76;3.2161521790407313;4.8581938617292014e-08
77;18.287492593750233;7.066514491069257e-79
78;4.99507133968616;8.558092075235513e-16
79;2.3414139147336814;0.00011385926298376424
80;3.336790680278869;1.5505913663183446e-08
81;9.205332517955384;1.0979573042095319e-35
82;4.787452900617268;7.48332830589478e-15
