;F-stat;p_values
0;7.349590185312276;8.374181404674307e-27
1;9.143482571757165;2.1763222454816356e-35
2;13.474809575206287;3.567743329546193e-56
3;9.779244472617476;1.913855948128545e-38
4;12.027510418447292;3.00679922016463e-49
5;4.74622910082005;1.1487659679246016e-14
6;7.345351490395371;8.772236628071606e-27
7;5.2125411731705125;8.688543992233726e-17
8;11.381413093799207;3.79600647907145e-46
9;6.294520668925171;8.1909773127738495e-22
10;21.230252362665357;1.8961975153670663e-92
11;8.80194672490845;9.498905952010013e-34
12;18.190627676044333;1.9961783734579695e-78
13;7.012919686405324;3.3284221301191736e-25
14;16.453688321251768;2.6988741339001045e-70
15;7.6010224916952644;5.312235882492475e-28
16;5.121483411166632;2.268479749006006e-16
17;7.356795993071631;7.738466187030342e-27
18;16.55904355946424;8.62345322560291e-71
19;8.918946264454242;2.6064884851222808e-34
20;18.15347399827802;2.9734024975259917e-78
21;17.321590716652565;2.280763699182895e-74
22;10.180119654654714;2.2600520789744063e-40
23;6.95373769656736;6.350176027897704e-25
24;4.852227502860797;3.810997469116225e-15
25;13.183144628848199;8.815946376147342e-55
26;10.640630558740723;1.379076992407214e-42
27;15.055095680326325;1.0853473172928246e-63
28;7.277981732175041;1.834650082523834e-26
29;7.28886771465394;1.6285010066632858e-26
30;10.484530981626762;7.765940353691073e-42
31;15.206175167279994;2.0885366502497328e-64
32;7.020472460529569;3.064937993623874e-25
33;3.3618743883832445;1.220759795560159e-08
34;5.880373799114772;7.09465918776317e-20
35;24.313094891723427;2.188065945232228e-106
36;18.665970843400157;1.2291334604830248e-80
37;4.460643002069634;2.1940622654711071e-13
38;8.672890174410446;3.952909932180343e-33
39;34.74694743198863;2.120940257966708e-151
40;17.56266427213865;1.6994822521482975e-75
41;6.189357676967711;2.5510581331310623e-21
42;3.099046213202425;1.451921731252713e-07
43;10.267505772093388;8.58744170667835e-41
44;4.2146495718793355;2.700601159272679e-12
45;12.934274732515194;1.3645183888902836e-53
46;17.648961312677137;6.714279510642799e-76
47;7.319140376135617;1.1689796566419752e-26
48;18.5576799920113;3.91420606894451e-80
49;6.317422854503462;6.393994900312611e-22
50;41.09955402611848;3.111744621480547e-177
51;9.240726449689497;7.422138507733524e-36
52;12.470774327107227;2.2566665378561418e-51
53;14.412316851611875;1.220529031191895e-60
54;9.088550695460196;3.995673319760479e-35
55;9.994670525145722;1.7618527923050365e-39
56;12.19030579239373;4.982919202705471e-50
57;9.334409415707036;2.6324167393709408e-36
58;5.540254346993503;2.6915366640623015e-18
59;3.3014172934412773;2.1704343364648164e-08
60;8.721546712371026;2.30932057692242e-33
61;14.608011077831149;1.4344696729547687e-61
62;13.827405507075623;7.424979631797646e-58
63;8.064094646345152;3.2623646449233406e-30
64;13.748135356804356;1.7723914755297404e-57
65;6.801097072033537;3.353288445357506e-24
66;7.641561873930828;3.403623597196387e-28
67;4.539746523327494;9.726947748863396e-14
68;9.148190381521628;2.065891579131099e-35
69;8.19233004919227;7.941584230904488e-31
70;16.759689862819965;9.835970758760975e-72
71;3.949753039659873;3.886709553670197e-11
72;11.970579017109488;5.638682261664793e-49
73;16.02852102650569;2.714714861066903e-68
74;10.39387237621329;2.1191355941115924e-41
75;6.995425872316608;4.028894281825699e-25
76;8.378698103692166;1.0171146904321923e-31
77;4.096158901021603;8.9469743201765e-12
78;10.412836629392418;1.7177530617423057e-41
79;5.964371718287661;2.878506908373487e-20
80;1.3872932697680922;0.08845031493733985
81;9.03374623652181;7.32502831545514e-35
82;5.310802134443563;3.0755876803568666e-17
83;16.880304947139127;2.6701962556730297e-72
84;7.873975029720616;2.645004221911972e-29
85;5.04746517797588;4.939270242414827e-16
86;8.60667638492972;8.213236767862178e-33
87;4.558348457088984;8.030130621131299e-14
88;25.824769910879798;4.0964694686654417e-113
89;6.932735073495828;7.985488075764474e-25
90;9.08598638119544;4.1106157010944533e-35
91;12.991812134253715;7.241510918149074e-54
92;26.339839297358868;2.1688047273054638e-115
93;9.012783226644707;9.235966866786979e-35
94;8.576897822469101;1.1410961346617227e-32
95;5.834818631228557;1.1564276652061147e-19
96;25.652253780837295;2.380241970546509e-112
97;21.274361371745993;1.1923930814259487e-92
98;12.365448994591446;7.212039900704787e-51
99;10.43067882791107;1.4098058556974273e-41
100;9.6343745906049;9.516264520784367e-38
101;5.1270907365884595;2.1384676520189678e-16
102;13.301373542882477;2.4014093989942354e-55
103;13.870964322818331;4.603764513610817e-58
104;5.931197385919759;4.1112187262390296e-20
105;7.4209030753925305;3.832793390865035e-27
106;13.459122772265722;4.239037685261098e-56
107;35.47527262008879;2.0240120717453506e-154
108;7.751857596219992;1.0130513728170258e-28
109;10.84765389780445;1.3940222604403365e-43
110;3.788858944467021;1.9225247106357704e-10
111;14.252891896815498;6.993370583558933e-60
112;12.107833522693264;1.238520123477513e-49
113;15.275081301877945;9.853358444221132e-65
114;11.697782330734816;1.1486845327479335e-47
115;11.877757466801345;1.5721194925387294e-48
116;16.67764909490691;2.3889641317171414e-71
117;8.97355924327186;1.4250726970188513e-34
118;5.603444387162651;1.3726597956779584e-18
119;5.323113597247461;2.699785803447114e-17
120;10.909603657735396;7.022199299749604e-44
121;14.122304992220625;2.9247715083207994e-59
122;4.752397390787787;1.077453827844413e-14
123;14.629357558955775;1.1358296543662793e-61
124;21.79183001521548;5.215812808512844e-95
125;7.046176143171132;2.3147683654498157e-25
126;3.447495868409082;5.373525972707862e-09
127;14.390775994780592;1.545085743086413e-60
128;13.45683317861354;4.347063452350685e-56
129;20.875514183373927;7.947896095047663e-91
130;3.8368654868008236;1.1953406406678707e-10
131;3.365634948315433;1.1777066490783295e-08
132;10.236794301106205;1.2065907980947849e-40
133;15.24746174010386;1.33150939574833e-64
134;19.711082961085427;1.7870736100644697e-85
135;15.218749765399034;1.8209385055655096e-64
136;11.463428766539455;1.532542412954529e-46
137;24.218362014199204;5.807816394193146e-106
138;3.875200645594746;8.169714240173853e-11
139;14.58838601581737;1.7778830520435965e-61
140;12.916039895505937;1.6679849727918428e-53
141;12.302991715243191;1.4366584633871963e-50
142;7.11018535930582;1.1501657517851855e-25
143;12.000380617627197;4.05721685478183e-49
144;5.526380342943601;3.1199469486481723e-18
145;6.949482521345218;6.651962632782288e-25
146;4.667659503998486;2.595203868821768e-14
147;12.833297751102569;4.149517089352728e-53
148;13.231584538712326;5.174058987329706e-55
149;2.506113596868506;2.877055530961356e-05
150;9.62268979199574;1.0830398915231682e-37
151;3.716805671165963;3.9113707413766845e-10
152;7.692617456835712;1.9425294958424814e-28
153;2.4049457208021066;6.736033329168857e-05
154;12.353629081679891;8.216651579662945e-51
155;11.311567088249587;8.219399927646624e-46
156;15.741469633212777;6.142360910998282e-67
157;7.817139656403;4.9421983364014093e-29
158;9.428404074796063;9.302628838578463e-37
159;14.309736145393401;3.752349824898043e-60
160;25.635132841211043;2.83474168236521e-112
161;7.027586645261386;2.835842605049897e-25
162;15.681874037169795;1.1744319271881788e-66
163;5.545022832261667;2.5582793229690408e-18
164;10.397355286462025;2.0389640764543642e-41
165;16.51813003355933;1.3429789446602029e-70
166;1.9864828450123424;0.0018335900319205514
167;20.182258070951146;1.2069775747448375e-87
168;8.533672618340688;1.8390158200037527e-32
169;7.5112357842429915;1.423168134136142e-27
170;5.2642057426499544;5.034602270523068e-17
171;13.492391433439332;2.9409003094447743e-56
172;12.153105683895449;7.513306818339615e-50
173;12.78875571835312;6.778223511904674e-53
174;3.284193951889679;2.5554939731357972e-08
175;15.781932938583221;3.956052440236049e-67
176;7.906731953379984;1.844611619523924e-29
177;7.510954549681765;1.4275661967680259e-27
178;5.795308216807145;1.7659778119103215e-19
179;12.267843040977409;2.1174367898978598e-50
180;9.224726381051948;8.859429781395514e-36
181;22.10046979508107;2.0612377964979485e-96
182;9.686861609367211;5.322452180855118e-38
183;3.0233680691121267;2.92309212710348e-07
184;9.34822275781613;2.2592835684814296e-36
185;9.705337822090733;4.337864273333437e-38
186;9.938998777968129;3.263583814296779e-39
187;10.920411334941347;6.230490561395502e-44
188;23.219386701380397;1.7844002723666702e-101
189;17.02531508326691;5.5750765991583313e-73
190;24.011624570795302;4.899742916985281e-105
191;4.9363491485063085;1.5828038874066855e-15
192;12.388096039067262;5.617554893414797e-51
193;13.530806580864086;1.9282174148208365e-56
194;12.785152896371597;7.052702650180879e-53
195;18.274109660772094;8.156412140501823e-79
196;47.982129371358745;5.6144046453044395e-204
197;8.55770479300407;1.410446322070798e-32
198;11.93783421814771;8.095757348792419e-49
199;9.570165431380927;1.937138465983164e-37
200;3.943065112785559;4.155149886404654e-11
201;10.129514266540797;3.95812095229407e-40
202;4.924005374986685;1.800920112175392e-15
203;5.904547624693802;5.473353449608891e-20
204;9.118866460936458;2.8574037959554863e-35
205;3.948567706856053;3.932996850120256e-11
206;2.9748808941693574;4.561249716221217e-07
207;4.730697822667714;1.3498431471234712e-14
208;8.382080290391594;9.798616862553385e-32
209;4.263359490541816;1.6468138448028518e-12
210;8.604153357198559;8.445290128549404e-33
211;5.637180032789195;9.577577532983311e-19
212;7.995159161816577;6.969664755765772e-30
213;25.396612819145826;3.24151177486803e-111
214;10.507208426913566;6.041497587168877e-42
215;12.601600659932014;5.3325951167814756e-52
216;5.128434676997725;2.1084271395601575e-16
217;6.311134021088424;6.844042828256671e-22
218;8.029364142254078;4.782398908544529e-30
219;4.917444485028248;1.9287913229693593e-15
220;8.674499348031409;3.883268923858142e-33
221;9.501826557673928;4.127449420466531e-37
222;15.084580177039715;7.867671138516076e-64
223;19.63250046775124;4.118752884385968e-85
224;5.419731993728514;9.693637823339302e-18
225;14.878393838022351;7.470605694735621e-63
226;4.048875096499401;1.439805702029004e-11
227;4.051773232109297;1.3984776375125148e-11
228;5.034817634447318;5.640589723399506e-16
229;13.891407331554365;3.678781004492782e-58
230;13.689339724980133;3.379923929740608e-57
231;16.59542171997854;5.81643292948256e-71
232;16.89090793947829;2.381123139911268e-72
233;14.702256763632581;5.118929283702281e-62
234;10.796369769874275;2.4593028707807023e-43
235;8.88020525440235;3.9998311752883614e-34
236;4.663440771010946;2.711095178370397e-14
237;8.15393954406149;1.2124313591509716e-30
238;9.806860622574515;1.409666887342045e-38
239;3.068275267784585;1.9312528755355465e-07
240;6.076211063840372;8.640719699493702e-21
241;8.219137638876871;5.909823846480393e-31
242;4.054754745201149;1.357191196821561e-11
243;5.263863672223003;5.052838188708588e-17
244;11.818780132770671;3.016346301605466e-48
245;6.199988243404233;2.274500573262007e-21
246;8.164504223639547;1.079182320566947e-30
247;2.9647719815770976;5.002914176376465e-07
248;8.471064126683732;3.6704985859579063e-32
249;11.066828457803433;1.232509287319265e-44
250;8.367960965726986;1.1450206940271453e-31
251;10.417445433924968;1.6322901717684904e-41
252;3.591192881363553;1.337053768770222e-09
253;3.5426853624508374;2.14234224920267e-09
254;13.164556585649107;1.0816595528481252e-54
255;4.983092373450074;9.702790962495951e-16
256;6.669913720664242;1.3978746357358588e-23
257;8.181856196536634;8.91337836841673e-31
258;10.486603816132297;7.589729784275303e-42
259;15.590882438147222;3.160709456707316e-66
260;11.626710277421097;2.519889405515613e-47
261;15.826064673722366;2.448569113162167e-67
262;8.968678111095185;1.5040938549314729e-34
263;17.506426167146433;3.1135871625143534e-75
264;18.691229675356727;9.382362117738257e-81
265;7.986427070659197;7.672956903799695e-30
266;5.787840457681978;1.913021833192158e-19
267;13.464610929963605;3.9909066915034774e-56
268;27.695381967962867;2.425979665799893e-121
269;2.5516636600778364;1.950562841292961e-05
270;5.7602448683446665;2.570549950347416e-19
271;17.494789462870518;3.5292298330646777e-75
272;8.329799356023859;1.7443387785393343e-31
273;3.4826238806424272;3.830522823436052e-09
274;7.703733555374038;1.7191866535695566e-28
275;7.5006239768176295;1.5988873567896145e-27
276;16.138677338585783;8.211875752233718e-69
277;13.570076830835173;1.2525070624945246e-56
278;6.0588363671298495;1.0418696802601522e-20
279;8.476280638175636;3.4651386477198065e-32
280;15.781317658434835;3.982604431002957e-67
281;10.38318063339415;2.3854759614789707e-41
282;10.724120082381418;5.472257372128034e-43
283;7.48006633702874;2.003342688872198e-27
284;12.527717414408587;1.204298757559581e-51
285;6.150803830322468;3.867019994749912e-21
286;20.782286126831472;2.1244755456039014e-90
287;9.150009185820949;2.0247442407433978e-35
288;12.215929050064393;3.755346769154244e-50
289;7.00579833841332;3.5975467903306937e-25
290;15.277304619074794;9.617432992063305e-65
291;6.592517375356159;3.2415332917560986e-23
292;21.393224311353652;3.4183437579138154e-93
293;19.06422626845995;1.7477372139804008e-82
294;5.2240228268267845;7.69683899138707e-17
295;16.216628259649347;3.5250487826924394e-69
296;21.912458991294187;1.4741843263164825e-95
297;13.222824354586544;5.697481185073267e-55
298;22.656192843888803;6.236233484382564e-99
299;6.76614613099476;4.906345786910844e-24
300;14.432009723310578;9.838700709101569e-61
301;4.995327835819105;8.535114031692459e-16
302;5.168525640923108;1.3821586890401416e-16
303;16.999680483159523;7.353101666517582e-73
304;6.403669818835926;2.513882416733211e-22
