dataset;embs_from_model;task;norm;classifier_config;feature_selection_config;featuresSelected;avg_accuracy_train;weighted_f1_train;micro_f1_train;macro_f1_train;precision_SC_train;recall_SC_train;avg_accuracy_dev;weighted_f1_dev;micro_f1_dev;macro_f1_dev;precision_SC_dev;recall_SC_dev;avg_accuracy_test;weighted_f1_test;micro_f1_test;macro_f1_test;precision_SC_test;recall_SC_test;k_features
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:10;[['emb50', 'emb196', 'emb407', 'emb906', 'emb1354', 'emb1637', 'emb2014', 'emb2579', 'emb3524', 'emb3634']];34.5;24.84;34.5;8.52;14.01;10.19;19.57;9.4;19.57;3.19;3.41;6.27;12.53;9.33;12.53;5.04;6.0;8.23;10.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:50;[['emb39', 'emb50', 'emb107', 'emb196', 'emb382', 'emb407', 'emb413', 'emb512', 'emb624', 'emb771', 'emb776', 'emb831', 'emb866', 'emb906', 'emb1143', 'emb1261', 'emb1354', 'emb1520', 'emb1637', 'emb1666', 'emb1929', 'emb1959', 'emb2014', 'emb2028', 'emb2090', 'emb2155', 'emb2315', 'emb2343', 'emb2389', 'emb2420', 'emb2494', 'emb2503', 'emb2579', 'emb2786', 'emb2815', 'emb2873', 'emb3083', 'emb3107', 'emb3193', 'emb3394', 'emb3448', 'emb3461', 'emb3524', 'emb3634', 'emb3692', 'emb3730', 'emb3750', 'emb3889', 'emb3918', 'emb4072']];49.35;41.77;49.35;17.98;32.95;18.72;33.65;27.33;33.65;13.89;20.38;15.36;29.36;25.21;29.36;12.79;19.11;16.09;50.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:100;[['emb39', 'emb50', 'emb107', 'emb196', 'emb268', 'emb341', 'emb382', 'emb407', 'emb413', 'emb512', 'emb519', 'emb609', 'emb616', 'emb624', 'emb670', 'emb677', 'emb694', 'emb771', 'emb776', 'emb800', 'emb831', 'emb866', 'emb881', 'emb902', 'emb906', 'emb998', 'emb1010', 'emb1034', 'emb1069', 'emb1143', 'emb1245', 'emb1261', 'emb1354', 'emb1388', 'emb1490', 'emb1520', 'emb1637', 'emb1647', 'emb1666', 'emb1708', 'emb1743', 'emb1801', 'emb1869', 'emb1929', 'emb1959', 'emb2014', 'emb2028', 'emb2058', 'emb2090', 'emb2155', 'emb2315', 'emb2318', 'emb2334', 'emb2343', 'emb2372', 'emb2377', 'emb2389', 'emb2420', 'emb2471', 'emb2494', 'emb2503', 'emb2546', 'emb2561', 'emb2579', 'emb2594', 'emb2760', 'emb2786', 'emb2815', 'emb2847', 'emb2873', 'emb2881', 'emb2925', 'emb2961', 'emb3028', 'emb3083', 'emb3107', 'emb3181', 'emb3193', 'emb3281', 'emb3304', 'emb3373', 'emb3394', 'emb3448', 'emb3461', 'emb3479', 'emb3524', 'emb3566', 'emb3634', 'emb3675', 'emb3692', 'emb3693', 'emb3705', 'emb3730', 'emb3750', 'emb3793', 'emb3889', 'emb3918', 'emb3955', 'emb3998', 'emb4072']];55.28;49.68;55.28;26.3;42.3;25.25;40.81;35.5;40.81;17.81;26.3;18.97;38.19;34.83;38.19;20.52;28.97;22.54;100.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:200;[['emb35', 'emb39', 'emb50', 'emb88', 'emb92', 'emb96', 'emb107', 'emb137', 'emb160', 'emb188', 'emb190', 'emb196', 'emb213', 'emb268', 'emb307', 'emb333', 'emb341', 'emb368', 'emb382', 'emb407', 'emb413', 'emb436', 'emb450', 'emb505', 'emb510', 'emb512', 'emb519', 'emb554', 'emb558', 'emb567', 'emb609', 'emb616', 'emb624', 'emb670', 'emb677', 'emb689', 'emb694', 'emb723', 'emb753', 'emb766', 'emb770', 'emb771', 'emb776', 'emb800', 'emb831', 'emb866', 'emb881', 'emb902', 'emb906', 'emb921', 'emb928', 'emb970', 'emb998', 'emb1010', 'emb1017', 'emb1033', 'emb1034', 'emb1069', 'emb1080', 'emb1084', 'emb1095', 'emb1100', 'emb1143', 'emb1172', 'emb1175', 'emb1245', 'emb1261', 'emb1352', 'emb1354', 'emb1388', 'emb1443', 'emb1490', 'emb1500', 'emb1502', 'emb1507', 'emb1518', 'emb1520', 'emb1544', 'emb1606', 'emb1637', 'emb1646', 'emb1647', 'emb1666', 'emb1708', 'emb1736', 'emb1743', 'emb1785', 'emb1801', 'emb1846', 'emb1859', 'emb1869', 'emb1879', 'emb1884', 'emb1889', 'emb1929', 'emb1959', 'emb2010', 'emb2014', 'emb2028', 'emb2039', 'emb2058', 'emb2090', 'emb2108', 'emb2155', 'emb2167', 'emb2237', 'emb2315', 'emb2318', 'emb2331', 'emb2334', 'emb2343', 'emb2372', 'emb2377', 'emb2389', 'emb2401', 'emb2420', 'emb2421', 'emb2422', 'emb2471', 'emb2494', 'emb2503', 'emb2546', 'emb2556', 'emb2561', 'emb2579', 'emb2594', 'emb2601', 'emb2605', 'emb2621', 'emb2677', 'emb2682', 'emb2693', 'emb2760', 'emb2786', 'emb2815', 'emb2835', 'emb2839', 'emb2847', 'emb2873', 'emb2875', 'emb2881', 'emb2893', 'emb2895', 'emb2925', 'emb2943', 'emb2961', 'emb2969', 'emb3013', 'emb3028', 'emb3077', 'emb3083', 'emb3107', 'emb3110', 'emb3118', 'emb3125', 'emb3139', 'emb3181', 'emb3186', 'emb3188', 'emb3193', 'emb3258', 'emb3281', 'emb3304', 'emb3307', 'emb3373', 'emb3394', 'emb3398', 'emb3399', 'emb3403', 'emb3448', 'emb3461', 'emb3479', 'emb3524', 'emb3529', 'emb3551', 'emb3564', 'emb3566', 'emb3634', 'emb3639', 'emb3656', 'emb3675', 'emb3676', 'emb3692', 'emb3693', 'emb3705', 'emb3730', 'emb3745', 'emb3750', 'emb3792', 'emb3793', 'emb3804', 'emb3837', 'emb3848', 'emb3889', 'emb3918', 'emb3949', 'emb3955', 'emb3998', 'emb4072', 'emb4084']];64.05;60.98;64.05;42.53;68.99;37.95;41.77;34.86;41.77;26.72;34.99;27.3;43.94;41.12;43.94;24.31;31.52;26.64;200.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:300;[['emb10', 'emb35', 'emb39', 'emb50', 'emb88', 'emb92', 'emb96', 'emb97', 'emb107', 'emb124', 'emb129', 'emb137', 'emb160', 'emb181', 'emb188', 'emb190', 'emb196', 'emb213', 'emb268', 'emb292', 'emb296', 'emb298', 'emb307', 'emb309', 'emb333', 'emb341', 'emb346', 'emb354', 'emb355', 'emb368', 'emb382', 'emb407', 'emb413', 'emb431', 'emb433', 'emb436', 'emb450', 'emb480', 'emb492', 'emb496', 'emb505', 'emb510', 'emb512', 'emb519', 'emb554', 'emb558', 'emb567', 'emb579', 'emb594', 'emb609', 'emb616', 'emb624', 'emb645', 'emb652', 'emb670', 'emb677', 'emb689', 'emb694', 'emb707', 'emb709', 'emb711', 'emb723', 'emb737', 'emb752', 'emb753', 'emb766', 'emb770', 'emb771', 'emb776', 'emb799', 'emb800', 'emb811', 'emb831', 'emb866', 'emb881', 'emb900', 'emb902', 'emb906', 'emb921', 'emb928', 'emb932', 'emb946', 'emb970', 'emb998', 'emb1010', 'emb1015', 'emb1017', 'emb1033', 'emb1034', 'emb1069', 'emb1080', 'emb1084', 'emb1095', 'emb1100', 'emb1117', 'emb1143', 'emb1172', 'emb1175', 'emb1223', 'emb1245', 'emb1255', 'emb1257', 'emb1261', 'emb1289', 'emb1341', 'emb1352', 'emb1354', 'emb1388', 'emb1430', 'emb1443', 'emb1475', 'emb1490', 'emb1500', 'emb1502', 'emb1507', 'emb1518', 'emb1520', 'emb1533', 'emb1534', 'emb1544', 'emb1606', 'emb1607', 'emb1614', 'emb1637', 'emb1645', 'emb1646', 'emb1647', 'emb1666', 'emb1696', 'emb1708', 'emb1721', 'emb1736', 'emb1739', 'emb1743', 'emb1750', 'emb1778', 'emb1785', 'emb1801', 'emb1846', 'emb1852', 'emb1859', 'emb1869', 'emb1879', 'emb1884', 'emb1889', 'emb1922', 'emb1929', 'emb1959', 'emb1983', 'emb1986', 'emb2010', 'emb2014', 'emb2028', 'emb2039', 'emb2058', 'emb2090', 'emb2105', 'emb2108', 'emb2153', 'emb2155', 'emb2167', 'emb2203', 'emb2237', 'emb2246', 'emb2315', 'emb2318', 'emb2325', 'emb2331', 'emb2334', 'emb2343', 'emb2346', 'emb2372', 'emb2377', 'emb2381', 'emb2389', 'emb2401', 'emb2420', 'emb2421', 'emb2422', 'emb2459', 'emb2471', 'emb2493', 'emb2494', 'emb2503', 'emb2539', 'emb2546', 'emb2554', 'emb2556', 'emb2557', 'emb2561', 'emb2578', 'emb2579', 'emb2594', 'emb2601', 'emb2605', 'emb2621', 'emb2677', 'emb2682', 'emb2688', 'emb2693', 'emb2731', 'emb2760', 'emb2786', 'emb2815', 'emb2835', 'emb2839', 'emb2842', 'emb2847', 'emb2873', 'emb2875', 'emb2876', 'emb2881', 'emb2893', 'emb2895', 'emb2924', 'emb2925', 'emb2943', 'emb2961', 'emb2969', 'emb3008', 'emb3010', 'emb3013', 'emb3025', 'emb3028', 'emb3077', 'emb3079', 'emb3083', 'emb3103', 'emb3107', 'emb3110', 'emb3118', 'emb3119', 'emb3125', 'emb3139', 'emb3181', 'emb3186', 'emb3188', 'emb3193', 'emb3225', 'emb3240', 'emb3256', 'emb3257', 'emb3258', 'emb3281', 'emb3304', 'emb3307', 'emb3348', 'emb3373', 'emb3382', 'emb3394', 'emb3398', 'emb3399', 'emb3403', 'emb3420', 'emb3448', 'emb3461', 'emb3473', 'emb3479', 'emb3519', 'emb3524', 'emb3529', 'emb3551', 'emb3564', 'emb3566', 'emb3607', 'emb3611', 'emb3623', 'emb3634', 'emb3639', 'emb3656', 'emb3662', 'emb3675', 'emb3676', 'emb3692', 'emb3693', 'emb3705', 'emb3730', 'emb3745', 'emb3750', 'emb3754', 'emb3792', 'emb3793', 'emb3800', 'emb3804', 'emb3837', 'emb3839', 'emb3848', 'emb3889', 'emb3903', 'emb3918', 'emb3922', 'emb3939', 'emb3949', 'emb3955', 'emb3991', 'emb3998', 'emb3999', 'emb4006', 'emb4072', 'emb4084']];68.06;65.81;68.06;49.78;71.16;44.48;40.33;32.71;40.33;24.35;32.52;24.84;47.23;45.23;47.23;27.6;35.19;30.54;300.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:400;[['emb10', 'emb35', 'emb39', 'emb50', 'emb88', 'emb92', 'emb96', 'emb97', 'emb107', 'emb124', 'emb129', 'emb134', 'emb137', 'emb160', 'emb167', 'emb181', 'emb188', 'emb190', 'emb196', 'emb213', 'emb223', 'emb268', 'emb286', 'emb292', 'emb296', 'emb298', 'emb307', 'emb309', 'emb333', 'emb341', 'emb346', 'emb349', 'emb354', 'emb355', 'emb368', 'emb382', 'emb383', 'emb407', 'emb413', 'emb431', 'emb433', 'emb436', 'emb450', 'emb465', 'emb479', 'emb480', 'emb492', 'emb496', 'emb504', 'emb505', 'emb510', 'emb512', 'emb519', 'emb554', 'emb558', 'emb567', 'emb579', 'emb592', 'emb594', 'emb609', 'emb616', 'emb624', 'emb645', 'emb652', 'emb654', 'emb660', 'emb670', 'emb677', 'emb689', 'emb694', 'emb707', 'emb709', 'emb711', 'emb723', 'emb737', 'emb752', 'emb753', 'emb766', 'emb770', 'emb771', 'emb776', 'emb780', 'emb799', 'emb800', 'emb811', 'emb831', 'emb866', 'emb867', 'emb881', 'emb900', 'emb902', 'emb906', 'emb921', 'emb928', 'emb932', 'emb946', 'emb970', 'emb985', 'emb995', 'emb998', 'emb1010', 'emb1015', 'emb1017', 'emb1033', 'emb1034', 'emb1036', 'emb1048', 'emb1069', 'emb1080', 'emb1084', 'emb1090', 'emb1095', 'emb1100', 'emb1111', 'emb1117', 'emb1125', 'emb1143', 'emb1172', 'emb1175', 'emb1188', 'emb1223', 'emb1245', 'emb1255', 'emb1257', 'emb1261', 'emb1285', 'emb1289', 'emb1299', 'emb1305', 'emb1341', 'emb1352', 'emb1354', 'emb1361', 'emb1388', 'emb1425', 'emb1430', 'emb1443', 'emb1475', 'emb1490', 'emb1492', 'emb1493', 'emb1500', 'emb1502', 'emb1507', 'emb1518', 'emb1520', 'emb1533', 'emb1534', 'emb1544', 'emb1563', 'emb1606', 'emb1607', 'emb1614', 'emb1624', 'emb1637', 'emb1645', 'emb1646', 'emb1647', 'emb1666', 'emb1696', 'emb1708', 'emb1721', 'emb1732', 'emb1736', 'emb1739', 'emb1743', 'emb1749', 'emb1750', 'emb1754', 'emb1775', 'emb1778', 'emb1785', 'emb1801', 'emb1845', 'emb1846', 'emb1852', 'emb1859', 'emb1869', 'emb1879', 'emb1884', 'emb1889', 'emb1897', 'emb1922', 'emb1929', 'emb1945', 'emb1959', 'emb1983', 'emb1986', 'emb1989', 'emb2010', 'emb2014', 'emb2028', 'emb2039', 'emb2058', 'emb2063', 'emb2087', 'emb2090', 'emb2105', 'emb2106', 'emb2108', 'emb2138', 'emb2143', 'emb2147', 'emb2153', 'emb2155', 'emb2167', 'emb2195', 'emb2197', 'emb2201', 'emb2203', 'emb2204', 'emb2217', 'emb2229', 'emb2237', 'emb2246', 'emb2259', 'emb2315', 'emb2318', 'emb2322', 'emb2325', 'emb2331', 'emb2334', 'emb2343', 'emb2346', 'emb2354', 'emb2359', 'emb2372', 'emb2377', 'emb2381', 'emb2389', 'emb2401', 'emb2420', 'emb2421', 'emb2422', 'emb2449', 'emb2459', 'emb2471', 'emb2475', 'emb2480', 'emb2493', 'emb2494', 'emb2503', 'emb2539', 'emb2546', 'emb2551', 'emb2554', 'emb2556', 'emb2557', 'emb2561', 'emb2578', 'emb2579', 'emb2580', 'emb2594', 'emb2599', 'emb2601', 'emb2605', 'emb2621', 'emb2632', 'emb2677', 'emb2682', 'emb2688', 'emb2693', 'emb2731', 'emb2756', 'emb2760', 'emb2786', 'emb2787', 'emb2799', 'emb2806', 'emb2815', 'emb2820', 'emb2827', 'emb2835', 'emb2839', 'emb2841', 'emb2842', 'emb2847', 'emb2873', 'emb2875', 'emb2876', 'emb2881', 'emb2893', 'emb2895', 'emb2922', 'emb2924', 'emb2925', 'emb2943', 'emb2961', 'emb2969', 'emb2980', 'emb3008', 'emb3010', 'emb3013', 'emb3014', 'emb3017', 'emb3025', 'emb3028', 'emb3047', 'emb3051', 'emb3076', 'emb3077', 'emb3079', 'emb3083', 'emb3103', 'emb3107', 'emb3110', 'emb3118', 'emb3119', 'emb3125', 'emb3139', 'emb3156', 'emb3168', 'emb3181', 'emb3186', 'emb3188', 'emb3193', 'emb3225', 'emb3240', 'emb3249', 'emb3252', 'emb3256', 'emb3257', 'emb3258', 'emb3281', 'emb3291', 'emb3304', 'emb3307', 'emb3348', 'emb3373', 'emb3382', 'emb3394', 'emb3398', 'emb3399', 'emb3403', 'emb3420', 'emb3435', 'emb3448', 'emb3461', 'emb3473', 'emb3479', 'emb3505', 'emb3506', 'emb3519', 'emb3524', 'emb3529', 'emb3551', 'emb3552', 'emb3564', 'emb3566', 'emb3607', 'emb3611', 'emb3623', 'emb3625', 'emb3627', 'emb3634', 'emb3639', 'emb3656', 'emb3662', 'emb3666', 'emb3669', 'emb3675', 'emb3676', 'emb3692', 'emb3693', 'emb3705', 'emb3724', 'emb3730', 'emb3745', 'emb3750', 'emb3754', 'emb3769', 'emb3781', 'emb3792', 'emb3793', 'emb3800', 'emb3804', 'emb3837', 'emb3839', 'emb3848', 'emb3866', 'emb3889', 'emb3891', 'emb3896', 'emb3900', 'emb3903', 'emb3918', 'emb3922', 'emb3939', 'emb3949', 'emb3955', 'emb3989', 'emb3991', 'emb3998', 'emb3999', 'emb4006', 'emb4041', 'emb4046', 'emb4072', 'emb4084', 'emb4090']];71.04;69.51;71.04;57.3;75.28;51.06;43.44;35.83;43.44;33.08;45.08;33.45;51.13;49.23;51.13;30.87;36.2;33.03;400.0
counseilChat;klyang/MentaLLaMA-chat-7B;_all_TopicClassification.csv;2;LINEAR SVC-C:0.01;ANOVA-F...k:500;[['emb10', 'emb12', 'emb20', 'emb35', 'emb36', 'emb39', 'emb48', 'emb50', 'emb88', 'emb92', 'emb96', 'emb97', 'emb107', 'emb124', 'emb129', 'emb134', 'emb137', 'emb160', 'emb167', 'emb181', 'emb188', 'emb190', 'emb195', 'emb196', 'emb213', 'emb223', 'emb264', 'emb268', 'emb286', 'emb292', 'emb293', 'emb296', 'emb298', 'emb307', 'emb309', 'emb322', 'emb329', 'emb333', 'emb339', 'emb340', 'emb341', 'emb346', 'emb349', 'emb354', 'emb355', 'emb368', 'emb382', 'emb383', 'emb407', 'emb413', 'emb416', 'emb431', 'emb433', 'emb436', 'emb450', 'emb461', 'emb465', 'emb474', 'emb479', 'emb480', 'emb492', 'emb496', 'emb504', 'emb505', 'emb509', 'emb510', 'emb512', 'emb519', 'emb530', 'emb552', 'emb554', 'emb558', 'emb567', 'emb579', 'emb592', 'emb594', 'emb601', 'emb609', 'emb616', 'emb624', 'emb645', 'emb652', 'emb654', 'emb658', 'emb660', 'emb670', 'emb677', 'emb689', 'emb694', 'emb699', 'emb701', 'emb707', 'emb709', 'emb711', 'emb723', 'emb728', 'emb729', 'emb737', 'emb752', 'emb753', 'emb766', 'emb769', 'emb770', 'emb771', 'emb776', 'emb780', 'emb799', 'emb800', 'emb811', 'emb822', 'emb831', 'emb857', 'emb866', 'emb867', 'emb878', 'emb881', 'emb900', 'emb902', 'emb904', 'emb905', 'emb906', 'emb912', 'emb921', 'emb928', 'emb932', 'emb936', 'emb946', 'emb953', 'emb970', 'emb982', 'emb985', 'emb995', 'emb998', 'emb1010', 'emb1015', 'emb1017', 'emb1033', 'emb1034', 'emb1036', 'emb1048', 'emb1069', 'emb1070', 'emb1080', 'emb1084', 'emb1090', 'emb1095', 'emb1100', 'emb1111', 'emb1117', 'emb1125', 'emb1143', 'emb1151', 'emb1172', 'emb1175', 'emb1188', 'emb1223', 'emb1233', 'emb1245', 'emb1255', 'emb1257', 'emb1261', 'emb1285', 'emb1289', 'emb1299', 'emb1305', 'emb1311', 'emb1341', 'emb1352', 'emb1354', 'emb1357', 'emb1361', 'emb1388', 'emb1403', 'emb1408', 'emb1425', 'emb1430', 'emb1443', 'emb1452', 'emb1475', 'emb1490', 'emb1492', 'emb1493', 'emb1500', 'emb1502', 'emb1507', 'emb1514', 'emb1518', 'emb1520', 'emb1524', 'emb1526', 'emb1533', 'emb1534', 'emb1542', 'emb1544', 'emb1547', 'emb1563', 'emb1581', 'emb1604', 'emb1606', 'emb1607', 'emb1614', 'emb1624', 'emb1629', 'emb1637', 'emb1645', 'emb1646', 'emb1647', 'emb1666', 'emb1696', 'emb1708', 'emb1711', 'emb1721', 'emb1732', 'emb1736', 'emb1739', 'emb1743', 'emb1749', 'emb1750', 'emb1754', 'emb1759', 'emb1775', 'emb1778', 'emb1785', 'emb1801', 'emb1845', 'emb1846', 'emb1852', 'emb1859', 'emb1869', 'emb1879', 'emb1884', 'emb1889', 'emb1892', 'emb1897', 'emb1912', 'emb1922', 'emb1929', 'emb1945', 'emb1959', 'emb1969', 'emb1983', 'emb1986', 'emb1988', 'emb1989', 'emb1993', 'emb2010', 'emb2014', 'emb2028', 'emb2039', 'emb2055', 'emb2057', 'emb2058', 'emb2063', 'emb2087', 'emb2090', 'emb2105', 'emb2106', 'emb2108', 'emb2134', 'emb2138', 'emb2143', 'emb2147', 'emb2153', 'emb2155', 'emb2167', 'emb2179', 'emb2195', 'emb2197', 'emb2201', 'emb2203', 'emb2204', 'emb2217', 'emb2229', 'emb2237', 'emb2246', 'emb2259', 'emb2315', 'emb2318', 'emb2322', 'emb2325', 'emb2331', 'emb2334', 'emb2343', 'emb2346', 'emb2354', 'emb2359', 'emb2372', 'emb2377', 'emb2381', 'emb2389', 'emb2401', 'emb2420', 'emb2421', 'emb2422', 'emb2449', 'emb2459', 'emb2471', 'emb2474', 'emb2475', 'emb2480', 'emb2493', 'emb2494', 'emb2500', 'emb2503', 'emb2539', 'emb2542', 'emb2546', 'emb2551', 'emb2554', 'emb2556', 'emb2557', 'emb2561', 'emb2572', 'emb2578', 'emb2579', 'emb2580', 'emb2594', 'emb2599', 'emb2601', 'emb2605', 'emb2613', 'emb2621', 'emb2632', 'emb2635', 'emb2636', 'emb2642', 'emb2677', 'emb2682', 'emb2683', 'emb2688', 'emb2693', 'emb2728', 'emb2730', 'emb2731', 'emb2735', 'emb2756', 'emb2760', 'emb2762', 'emb2776', 'emb2779', 'emb2786', 'emb2787', 'emb2799', 'emb2805', 'emb2806', 'emb2815', 'emb2820', 'emb2827', 'emb2835', 'emb2839', 'emb2841', 'emb2842', 'emb2847', 'emb2872', 'emb2873', 'emb2875', 'emb2876', 'emb2880', 'emb2881', 'emb2893', 'emb2895', 'emb2922', 'emb2924', 'emb2925', 'emb2943', 'emb2961', 'emb2969', 'emb2980', 'emb3008', 'emb3010', 'emb3013', 'emb3014', 'emb3015', 'emb3017', 'emb3025', 'emb3028', 'emb3029', 'emb3047', 'emb3051', 'emb3076', 'emb3077', 'emb3079', 'emb3083', 'emb3103', 'emb3107', 'emb3110', 'emb3113', 'emb3118', 'emb3119', 'emb3125', 'emb3139', 'emb3156', 'emb3168', 'emb3181', 'emb3186', 'emb3188', 'emb3193', 'emb3225', 'emb3240', 'emb3249', 'emb3252', 'emb3256', 'emb3257', 'emb3258', 'emb3281', 'emb3291', 'emb3304', 'emb3307', 'emb3343', 'emb3348', 'emb3373', 'emb3382', 'emb3394', 'emb3398', 'emb3399', 'emb3403', 'emb3404', 'emb3420', 'emb3433', 'emb3435', 'emb3438', 'emb3447', 'emb3448', 'emb3461', 'emb3473', 'emb3479', 'emb3481', 'emb3505', 'emb3506', 'emb3519', 'emb3524', 'emb3529', 'emb3551', 'emb3552', 'emb3564', 'emb3566', 'emb3588', 'emb3607', 'emb3611', 'emb3623', 'emb3625', 'emb3627', 'emb3634', 'emb3639', 'emb3644', 'emb3656', 'emb3662', 'emb3666', 'emb3669', 'emb3675', 'emb3676', 'emb3692', 'emb3693', 'emb3695', 'emb3705', 'emb3720', 'emb3721', 'emb3724', 'emb3730', 'emb3745', 'emb3750', 'emb3754', 'emb3768', 'emb3769', 'emb3772', 'emb3781', 'emb3790', 'emb3792', 'emb3793', 'emb3798', 'emb3800', 'emb3804', 'emb3810', 'emb3825', 'emb3837', 'emb3839', 'emb3848', 'emb3866', 'emb3875', 'emb3889', 'emb3891', 'emb3896', 'emb3900', 'emb3903', 'emb3918', 'emb3922', 'emb3939', 'emb3949', 'emb3955', 'emb3989', 'emb3991', 'emb3998', 'emb3999', 'emb4006', 'emb4024', 'emb4041', 'emb4046', 'emb4072', 'emb4084', 'emb4090']];74.18;73.18;74.18;66.31;82.26;59.1;44.63;37.24;44.63;35.4;44.22;37.13;49.69;47.94;49.69;29.78;34.01;33.26;500.0
